DateTime,Temperature,Humidity
2022-06-01 01:13:53,26.047152,76.37664
2022-06-01 02:13:53,25.977158,76.122246
2022-06-01 03:13:53,26.05157,76.39611
2022-06-01 04:13:53,25.952925,76.03946
2022-06-01 05:13:53,25.960602,76.0675
2022-06-01 06:13:53,25.995537,76.18958
2022-06-01 07:13:53,25.998743,76.201355
2022-06-01 08:13:53,25.966791,76.09014
2022-06-01 09:13:53,25.924612,75.93918
2022-06-01 10:13:53,25.928719,75.95695
2022-06-01 11:13:53,25.91544,75.90865
2022-06-01 12:13:53,25.88403,75.800385
2022-06-01 13:13:53,25.862581,75.72569
2022-06-01 14:13:53,25.830631,75.6136
2022-06-01 15:13:53,25.79622,75.49595
2022-06-01 16:13:53,25.802324,75.51515
2022-06-01 17:13:53,25.788912,75.46755
2022-06-01 18:13:53,25.758904,75.36639
2022-06-01 19:13:53,25.770977,75.40895
2022-06-01 20:13:53,25.744194,75.31705
2022-06-01 21:13:53,25.773132,75.416565
2022-06-01 22:13:53,25.795973,75.49506
2022-06-01 23:13:53,25.831942,75.61829
2022-06-02 00:13:53,25.856853,75.70507
2022-06-02 01:13:53,25.893436,75.831665
2022-06-02 02:13:53,25.884312,75.80141
2022-06-02 03:13:53,25.944973,76.01333
2022-06-02 04:13:53,25.974615,76.11585
2022-06-02 05:13:53,26.025127,76.29843
2022-06-02 06:13:53,26.081457,76.503716
2022-06-02 07:13:53,26.175566,76.8414
2022-06-02 08:13:53,26.276087,77.20522
2022-06-02 09:13:53,26.341873,77.44303
2022-06-02 10:13:53,26.348366,77.47114
2022-06-02 11:13:53,26.48842,77.98491
2022-06-02 12:13:53,26.427631,77.76094
2022-06-02 13:13:53,26.443203,77.82013
2022-06-02 14:13:53,26.526447,78.12621
2022-06-02 15:13:53,26.546062,78.2011
2022-06-02 16:13:53,26.826895,79.252235
2022-06-02 17:13:53,26.832968,79.27957
2022-06-02 18:13:53,26.977919,79.819595
2022-06-02 19:13:53,27.04518,80.07196
2022-06-02 20:13:53,27.172962,80.55926
2022-06-02 21:13:53,27.358742,81.26109
2022-06-02 22:13:53,27.189676,80.62016
2022-06-02 23:13:53,27.21757,80.72058
2022-06-03 00:13:53,27.30455,81.0544
2022-06-03 01:13:53,27.404991,81.42935
2022-06-03 02:13:53,27.418154,81.48437
2022-06-03 03:13:53,27.54692,81.97021
2022-06-03 04:13:53,27.651863,82.36774
2022-06-03 05:13:53,27.560614,82.02351
2022-06-03 06:13:53,27.623074,82.25191
2022-06-03 07:13:53,27.538176,81.93241
2022-06-03 08:13:53,27.487925,81.748146
2022-06-03 09:13:53,27.515144,81.85028
